order_date,order_date_year,order_date_month,order_date_day,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2016-11-10T00:00:00.000Z,2016,11,10,11,HTS-2921dg-0003,2921dg,White T-Shirt M,20.0,2
2016-01-18T00:00:00.000Z,2016,1,18,6,HTS-yzs2v1-0001,yzs2v1,Tennis Shirt,24.0,15
2016-04-03T00:00:00.000Z,2016,4,3,8,HTS-648367-0005,648367,Hoodie,23.0,5
2016-01-11T00:00:00.000Z,2016,1,11,9,HTS-5d1q61-0001,5d1q61,Tennis Shirt,24.0,1
2016-01-31T00:00:00.000Z,2016,1,31,7,HTS-030427-0003,030427,Black T-Shirt M,19.0,1
2016-11-06T00:00:00.000Z,2016,11,6,5,HTS-61lbbt-0002,61lbbt,White T-Shirt F,18.0,1
2016-04-18T00:00:00.000Z,2016,4,18,13,HTS-008680-0003,008680,Black T-Shirt F,17.5,2
2016-06-04T00:00:00.000Z,2016,6,4,14,HTS-014796-0001,014796,Black T-Shirt M,19.0,1
2016-03-10T00:00:00.000Z,2016,3,10,4,HTS-365731-0003,365731,Hoodie,23.0,1
2016-10-03T00:00:00.000Z,2016,10,3,6,HTS-729558-0005,729558,Hoodie,23.0,1
2016-12-21T00:00:00.000Z,2016,12,21,13,HTS-gpbgdq-0001,gpbgdq,Hoodie,23.0,1
2016-10-28T00:00:00.000Z,2016,10,28,15,HTS-rr0abv-0002,rr0abv,White T-Shirt M,20.0,2
2016-05-21T00:00:00.000Z,2016,5,21,15,HTS-zh19tu-0001,zh19tu,Hoodie,23.0,1
2016-12-04T00:00:00.000Z,2016,12,4,3,HTS-119434-0007,119434,Black T-Shirt M,19.0,3
2016-04-06T00:00:00.000Z,2016,4,6,11,HTS-270305-0002,270305,Hoodie,23.0,2
2016-03-10T00:00:00.000Z,2016,3,10,17,HTS-421073-0001,421073,Black T-Shirt F,17.5,1
2016-12-21T00:00:00.000Z,2016,12,21,13,HTS-422368-0002,422368,White T-Shirt M,20.0,1
2016-08-28T00:00:00.000Z,2016,8,28,6,HTS-855435-0005,855435,White T-Shirt M,20.0,2
2016-11-22T00:00:00.000Z,2016,11,22,11,HTS-644662-0004,644662,Black T-Shirt F,17.5,1
2016-06-15T00:00:00.000Z,2016,6,15,8,HTS-031876-0005,031876,Black T-Shirt M,19.0,1
2016-12-09T00:00:00.000Z,2016,12,9,11,HTS-2ilhd2-0003,2ilhd2,Black T-Shirt M,19.0,1
2016-11-24T00:00:00.000Z,2016,11,24,11,HTS-pz0xyz-0003,pz0xyz,Black T-Shirt F,17.5,1
2016-09-12T00:00:00.000Z,2016,9,12,11,HTS-012334-0001,012334,White T-Shirt M,20.0,1
2016-08-07T00:00:00.000Z,2016,8,7,8,HTS-779629-0005,779629,White T-Shirt M,20.0,9
2016-03-04T00:00:00.000Z,2016,3,4,9,HTS-736327-0003,736327,White T-Shirt M,20.0,1
2016-01-10T00:00:00.000Z,2016,1,10,14,HTS-214161-0001,214161,Black T-Shirt F,17.5,1
2016-11-13T00:00:00.000Z,2016,11,13,15,HTS-003742-0001,003742,White T-Shirt M,20.0,1
2016-06-10T00:00:00.000Z,2016,6,10,9,HTS-520150-0005,520150,Black T-Shirt M,19.0,2
2016-12-11T00:00:00.000Z,2016,12,11,12,HTS-920538-0005,920538,Black T-Shirt M,19.0,2
2016-10-03T00:00:00.000Z,2016,10,3,23,HTS-khrest-0002,khrest,Tennis Shirt,24.0,1
2016-02-13T00:00:00.000Z,2016,2,13,9,HTS-xatnxc-0002,xatnxc,Black T-Shirt F,17.5,2
2016-10-21T00:00:00.000Z,2016,10,21,12,HTS-287016-0002,287016,White T-Shirt F,18.0,1
2016-04-07T00:00:00.000Z,2016,4,7,9,HTS-103126-0001,103126,Black T-Shirt F,17.5,1
2016-06-23T00:00:00.000Z,2016,6,23,7,HTS-323592-0003,323592,Black T-Shirt M,19.0,1
2016-10-17T00:00:00.000Z,2016,10,17,12,HTS-070592-0003,070592,Hoodie,23.0,1
2016-06-18T00:00:00.000Z,2016,6,18,13,HTS-822994-0001,822994,Hoodie,23.0,1
2016-07-19T00:00:00.000Z,2016,7,19,7,HTS-627seq-0002,627seq,Tennis Shirt,24.0,1
2016-09-19T00:00:00.000Z,2016,9,19,7,HTS-406285-0002,406285,Black T-Shirt M,19.0,2
2016-12-15T00:00:00.000Z,2016,12,15,11,HTS-963433-0003,963433,Black T-Shirt M,19.0,2
2016-06-23T00:00:00.000Z,2016,6,23,9,HTS-249636-0004,249636,Hoodie,23.0,1
2016-05-16T00:00:00.000Z,2016,5,16,11,HTS-166478-0003,166478,White T-Shirt F,18.0,4
2016-02-29T00:00:00.000Z,2016,2,29,5,HTS-994439-0002,994439,White T-Shirt M,20.0,1
2016-10-20T00:00:00.000Z,2016,10,20,13,HTS-706275-0001,706275,White T-Shirt M,20.0,1
2016-09-26T00:00:00.000Z,2016,9,26,11,HTS-258755-0003,258755,White T-Shirt F,18.0,11
2016-09-30T00:00:00.000Z,2016,9,30,16,HTS-b6y81o-0002,b6y81o,White T-Shirt M,20.0,2
2016-01-27T00:00:00.000Z,2016,1,27,15,HTS-896936-0001,896936,White T-Shirt F,18.0,1
2016-12-12T00:00:00.000Z,2016,12,12,10,HTS-y2f3ci-0001,y2f3ci,Black T-Shirt M,19.0,1
2016-06-19T00:00:00.000Z,2016,6,19,9,HTS-wj6nxt-0002,wj6nxt,Black T-Shirt M,19.0,4
2016-06-20T00:00:00.000Z,2016,6,20,8,HTS-b5ug9l-0002,b5ug9l,White T-Shirt M,20.0,4
2016-10-01T00:00:00.000Z,2016,10,1,15,HTS-038828-0002,038828,Black T-Shirt F,17.5,3
2016-02-21T00:00:00.000Z,2016,2,21,11,HTS-618608-0002,618608,White T-Shirt M,20.0,1
2016-12-07T00:00:00.000Z,2016,12,7,3,HTS-566502-0008,566502,White T-Shirt F,18.0,1
2016-09-16T00:00:00.000Z,2016,9,16,9,HTS-cp806p-0002,cp806p,White T-Shirt F,18.0,1
2016-03-03T00:00:00.000Z,2016,3,3,11,HTS-060637-0001,060637,Tennis Shirt,24.0,3
2016-12-02T00:00:00.000Z,2016,12,2,15,HTS-427803-0004,427803,White T-Shirt M,20.0,2
2016-03-06T00:00:00.000Z,2016,3,6,7,HTS-129097-0005,129097,Hoodie,23.0,3
2016-01-18T00:00:00.000Z,2016,1,18,6,HTS-651073-0003,651073,Black T-Shirt M,19.0,1
2016-07-23T00:00:00.000Z,2016,7,23,6,HTS-ncelx4-0004,ncelx4,Black T-Shirt M,19.0,1
2016-04-16T00:00:00.000Z,2016,4,16,14,HTS-424841-0003,424841,Black T-Shirt M,19.0,2
2016-09-23T00:00:00.000Z,2016,9,23,7,HTS-392309-0005,392309,White T-Shirt M,20.0,2
2016-03-26T00:00:00.000Z,2016,3,26,6,HTS-069803-0007,069803,Black T-Shirt F,17.5,1
2016-03-24T00:00:00.000Z,2016,3,24,7,HTS-871514-0006,871514,White T-Shirt F,18.0,4
2016-01-06T00:00:00.000Z,2016,1,6,17,HTS-455778-0001,455778,White T-Shirt F,18.0,3
2016-02-16T00:00:00.000Z,2016,2,16,13,HTS-443445-0003,443445,Hoodie,23.0,1
2016-05-03T00:00:00.000Z,2016,5,3,8,HTS-gw94fj-0002,gw94fj,Black T-Shirt M,19.0,5
2016-04-18T00:00:00.000Z,2016,4,18,8,HTS-110717-0003,110717,Black T-Shirt F,17.5,1
2016-10-27T00:00:00.000Z,2016,10,27,11,HTS-rdejma-0002,rdejma,Hoodie,23.0,1
2016-12-08T00:00:00.000Z,2016,12,8,9,HTS-663554-0004,663554,Black T-Shirt M,19.0,15
2016-01-14T00:00:00.000Z,2016,1,14,8,HTS-ybmwpu-0002,ybmwpu,Hoodie,23.0,1
2016-12-13T00:00:00.000Z,2016,12,13,11,HTS-247612-0002,247612,White T-Shirt M,20.0,2
2016-08-15T00:00:00.000Z,2016,8,15,14,HTS-m5w96j-0002,m5w96j,Hoodie,23.0,1
2016-04-23T00:00:00.000Z,2016,4,23,13,HTS-864586-0001,864586,White T-Shirt M,20.0,1
2016-12-22T00:00:00.000Z,2016,12,22,9,HTS-738982-0004,738982,Black T-Shirt M,19.0,2
2016-03-06T00:00:00.000Z,2016,3,6,11,HTS-668867-0001,668867,White T-Shirt F,18.0,1
2016-08-08T00:00:00.000Z,2016,8,8,9,HTS-0j78tu-0001,0j78tu,Hoodie,23.0,1
2016-11-21T00:00:00.000Z,2016,11,21,9,HTS-bf1qmi-0001,bf1qmi,White T-Shirt M,20.0,2
2016-11-26T00:00:00.000Z,2016,11,26,15,HTS-otmplo-0003,otmplo,White T-Shirt M,20.0,2
2016-07-07T00:00:00.000Z,2016,7,7,10,HTS-206120-0001,206120,Black T-Shirt M,19.0,1
2016-01-14T00:00:00.000Z,2016,1,14,7,HTS-940138-0001,940138,White T-Shirt M,20.0,1
2016-11-13T00:00:00.000Z,2016,11,13,8,HTS-891310-0005,891310,Hoodie,23.0,1
2016-07-09T00:00:00.000Z,2016,7,9,13,HTS-ezjofb-0001,ezjofb,Tennis Shirt,24.0,1
2016-09-30T00:00:00.000Z,2016,9,30,11,HTS-873735-0004,873735,Tennis Shirt,24.0,1
2016-07-15T00:00:00.000Z,2016,7,15,13,HTS-346248-0005,346248,Black T-Shirt M,19.0,3
2016-02-04T00:00:00.000Z,2016,2,4,8,HTS-946557-0004,946557,Black T-Shirt M,19.0,1
2016-12-15T00:00:00.000Z,2016,12,15,10,HTS-235736-0004,235736,Black T-Shirt F,17.5,8
2016-08-08T00:00:00.000Z,2016,8,8,10,HTS-360989-0001,360989,Tennis Shirt,24.0,1
2016-09-08T00:00:00.000Z,2016,9,8,13,HTS-1vkp7k-0001,1vkp7k,Black T-Shirt M,19.0,1
2016-09-14T00:00:00.000Z,2016,9,14,12,HTS-c5oldh-0002,c5oldh,Black T-Shirt M,19.0,15
2016-10-24T00:00:00.000Z,2016,10,24,10,HTS-949107-0003,949107,White T-Shirt M,20.0,2
2016-10-06T00:00:00.000Z,2016,10,6,9,HTS-216394-0004,216394,Tennis Shirt,24.0,6
2016-05-13T00:00:00.000Z,2016,5,13,25,HTS-888232-0001,888232,Black T-Shirt F,17.5,1
2016-06-18T00:00:00.000Z,2016,6,18,11,HTS-zfudfj-0002,zfudfj,White T-Shirt M,20.0,1
2016-01-10T00:00:00.000Z,2016,1,10,11,HTS-31ggb0-0001,31ggb0,White T-Shirt F,18.0,15
2016-03-23T00:00:00.000Z,2016,3,23,16,HTS-2uig4s-0002,2uig4s,Tennis Shirt,24.0,4
2016-11-15T00:00:00.000Z,2016,11,15,11,HTS-941443-0005,941443,Black T-Shirt F,17.5,2
2016-11-09T00:00:00.000Z,2016,11,9,12,HTS-000887-0002,000887,Hoodie,23.0,1
2016-01-06T00:00:00.000Z,2016,1,6,7,HTS-642352-0005,642352,Black T-Shirt M,19.0,1
2016-01-09T00:00:00.000Z,2016,1,9,10,HTS-073218-0003,073218,Hoodie,23.0,1
2016-07-12T00:00:00.000Z,2016,7,12,7,HTS-6jl2gf-0002,6jl2gf,White T-Shirt M,20.0,5
2016-12-25T00:00:00.000Z,2016,12,25,6,HTS-8apc3n-0002,8apc3n,Black T-Shirt M,19.0,5
2016-09-16T00:00:00.000Z,2016,9,16,10,HTS-mp3iy1-0002,mp3iy1,White T-Shirt M,20.0,1
2016-04-03T00:00:00.000Z,2016,4,3,16,HTS-829677-0001,829677,Black T-Shirt F,17.5,1
2016-05-30T00:00:00.000Z,2016,5,30,8,HTS-396980-0001,396980,Black T-Shirt F,17.5,1
2016-02-04T00:00:00.000Z,2016,2,4,8,HTS-412232-0005,412232,White T-Shirt M,20.0,3
2016-10-02T00:00:00.000Z,2016,10,2,8,HTS-676955-0002,676955,Black T-Shirt M,19.0,3
2016-04-09T00:00:00.000Z,2016,4,9,9,HTS-432703-0002,432703,Black T-Shirt M,19.0,1
2016-11-18T00:00:00.000Z,2016,11,18,5,HTS-926017-0004,926017,White T-Shirt M,20.0,3
2016-05-23T00:00:00.000Z,2016,5,23,6,HTS-4blyi1-0003,4blyi1,Hoodie,23.0,3
2016-10-08T00:00:00.000Z,2016,10,8,8,HTS-h80kzt-0002,h80kzt,Hoodie,23.0,1
2016-01-14T00:00:00.000Z,2016,1,14,15,HTS-245416-0002,245416,Black T-Shirt M,19.0,1
2016-04-17T00:00:00.000Z,2016,4,17,17,HTS-hkuzl5-0001,hkuzl5,Hoodie,23.0,1
2016-02-14T00:00:00.000Z,2016,2,14,13,HTS-t02bu8-0001,t02bu8,White T-Shirt F,18.0,12
2016-07-23T00:00:00.000Z,2016,7,23,10,HTS-786649-0002,786649,Black T-Shirt M,19.0,1
2016-06-19T00:00:00.000Z,2016,6,19,8,HTS-jqzcdb-0002,jqzcdb,Black T-Shirt F,17.5,1
2016-04-24T00:00:00.000Z,2016,4,24,14,HTS-945305-0005,945305,White T-Shirt F,18.0,2
2016-05-12T00:00:00.000Z,2016,5,12,6,HTS-139078-0001,139078,Tennis Shirt,24.0,1
2016-09-11T00:00:00.000Z,2016,9,11,13,HTS-468731-0002,468731,Black T-Shirt F,17.5,1
2016-08-22T00:00:00.000Z,2016,8,22,14,HTS-686849-0001,686849,Black T-Shirt M,19.0,1
2016-08-02T00:00:00.000Z,2016,8,2,8,HTS-978359-0001,978359,Black T-Shirt F,17.5,1
2016-07-25T00:00:00.000Z,2016,7,25,16,HTS-387949-0001,387949,White T-Shirt F,18.0,1
2016-01-23T00:00:00.000Z,2016,1,23,3,HTS-930537-0005,930537,White T-Shirt M,20.0,2
2016-06-19T00:00:00.000Z,2016,6,19,8,HTS-867988-0003,867988,Black T-Shirt M,19.0,2
2016-08-18T00:00:00.000Z,2016,8,18,9,HTS-191079-0002,191079,Black T-Shirt M,19.0,1
2016-08-25T00:00:00.000Z,2016,8,25,12,HTS-emz00q-0002,emz00q,White T-Shirt M,20.0,2
2016-10-19T00:00:00.000Z,2016,10,19,8,HTS-450081-0001,450081,White T-Shirt F,18.0,1
2016-01-13T00:00:00.000Z,2016,1,13,7,HTS-03i0ia-0001,03i0ia,White T-Shirt F,18.0,2
2016-01-14T00:00:00.000Z,2016,1,14,15,HTS-a557p2-0001,a557p2,Hoodie,23.0,1
2016-04-23T00:00:00.000Z,2016,4,23,8,HTS-169833-0005,169833,Hoodie,23.0,1
2016-05-17T00:00:00.000Z,2016,5,17,18,HTS-tsp29g-0001,tsp29g,Hoodie,23.0,1
2016-01-18T00:00:00.000Z,2016,1,18,12,HTS-rolou3-0002,rolou3,White T-Shirt M,20.0,1
2016-01-17T00:00:00.000Z,2016,1,17,13,HTS-635189-0003,635189,Black T-Shirt F,17.5,1
2016-09-19T00:00:00.000Z,2016,9,19,5,HTS-031874-0004,031874,Black T-Shirt M,19.0,2
2016-08-03T00:00:00.000Z,2016,8,3,18,HTS-x5dpzk-0003,x5dpzk,Black T-Shirt M,19.0,1
2016-01-24T00:00:00.000Z,2016,1,24,12,HTS-578515-0002,578515,White T-Shirt M,20.0,2
2016-09-18T00:00:00.000Z,2016,9,18,4,HTS-931259-0005,931259,Tennis Shirt,24.0,17
2016-08-17T00:00:00.000Z,2016,8,17,7,HTS-210054-0004,210054,White T-Shirt M,20.0,17
2016-09-02T00:00:00.000Z,2016,9,2,6,HTS-441495-0005,441495,Tennis Shirt,24.0,2
2016-12-16T00:00:00.000Z,2016,12,16,12,HTS-619662-0001,619662,Black T-Shirt M,19.0,1
2016-10-30T00:00:00.000Z,2016,10,30,10,HTS-900222-0004,900222,Black T-Shirt M,19.0,3
2016-05-10T00:00:00.000Z,2016,5,10,15,HTS-910883-0003,910883,Hoodie,23.0,16
2016-09-14T00:00:00.000Z,2016,9,14,5,HTS-072858-0006,072858,White T-Shirt M,20.0,2
2016-02-12T00:00:00.000Z,2016,2,12,10,HTS-493230-0001,493230,White T-Shirt F,18.0,2
2016-10-26T00:00:00.000Z,2016,10,26,7,HTS-146114-0003,146114,Black T-Shirt M,19.0,1
2016-05-29T00:00:00.000Z,2016,5,29,11,HTS-hi8wgl-0002,hi8wgl,Black T-Shirt M,19.0,4
2016-08-17T00:00:00.000Z,2016,8,17,8,HTS-483503-0001,483503,Tennis Shirt,24.0,1
2016-03-26T00:00:00.000Z,2016,3,26,12,HTS-590690-0003,590690,Tennis Shirt,24.0,2
2016-07-17T00:00:00.000Z,2016,7,17,12,HTS-nnisys-0002,nnisys,Black T-Shirt F,17.5,18
2016-04-14T00:00:00.000Z,2016,4,14,10,HTS-ivdrnw-0002,ivdrnw,White T-Shirt F,18.0,3
2016-10-01T00:00:00.000Z,2016,10,1,4,HTS-523489-0004,523489,Black T-Shirt F,17.5,1
2016-08-15T00:00:00.000Z,2016,8,15,12,HTS-825054-0004,825054,White T-Shirt M,20.0,3
2016-06-19T00:00:00.000Z,2016,6,19,8,HTS-562247-0005,562247,Tennis Shirt,24.0,1
2016-04-28T00:00:00.000Z,2016,4,28,10,HTS-ozy1ed-0002,ozy1ed,White T-Shirt M,20.0,3
2016-06-16T00:00:00.000Z,2016,6,16,12,HTS-392029-0003,392029,Tennis Shirt,24.0,2
2016-10-14T00:00:00.000Z,2016,10,14,7,HTS-hiyn18-0002,hiyn18,Hoodie,23.0,1
2016-08-26T00:00:00.000Z,2016,8,26,5,HTS-cxrtv5-0002,cxrtv5,Tennis Shirt,24.0,3
2016-12-21T00:00:00.000Z,2016,12,21,7,HTS-510969-0006,510969,Black T-Shirt M,19.0,2
2016-07-30T00:00:00.000Z,2016,7,30,16,HTS-854267-0004,854267,Tennis Shirt,24.0,2
2016-09-01T00:00:00.000Z,2016,9,1,11,HTS-338249-0001,338249,Black T-Shirt M,19.0,1
2016-10-27T00:00:00.000Z,2016,10,27,10,HTS-709919-0003,709919,Hoodie,23.0,1
2016-03-22T00:00:00.000Z,2016,3,22,15,HTS-797810-0002,797810,White T-Shirt M,20.0,3
2016-06-03T00:00:00.000Z,2016,6,3,8,HTS-731507-0001,731507,Black T-Shirt M,19.0,2
2016-10-21T00:00:00.000Z,2016,10,21,7,HTS-rb0y2c-0002,rb0y2c,Hoodie,23.0,5
2016-04-08T00:00:00.000Z,2016,4,8,6,HTS-323779-0001,323779,Black T-Shirt M,19.0,4
2016-11-24T00:00:00.000Z,2016,11,24,5,HTS-ojpsuh-0001,ojpsuh,Hoodie,23.0,2
2016-02-05T00:00:00.000Z,2016,2,5,11,HTS-862688-0002,862688,Hoodie,23.0,1
2016-02-05T00:00:00.000Z,2016,2,5,8,HTS-w91atg-0002,w91atg,Hoodie,23.0,3
2016-11-09T00:00:00.000Z,2016,11,9,12,HTS-100857-0001,100857,Hoodie,23.0,1
2016-09-24T00:00:00.000Z,2016,9,24,12,HTS-217480-0001,217480,Black T-Shirt M,19.0,1
2016-01-21T00:00:00.000Z,2016,1,21,13,HTS-629635-0001,629635,Hoodie,23.0,1
2016-07-05T00:00:00.000Z,2016,7,5,10,HTS-109882-0003,109882,White T-Shirt F,18.0,2
2016-01-31T00:00:00.000Z,2016,1,31,9,HTS-bm3nty-0001,bm3nty,Black T-Shirt F,17.5,2
2016-07-13T00:00:00.000Z,2016,7,13,7,HTS-921085-0003,921085,Black T-Shirt M,19.0,1
2016-01-29T00:00:00.000Z,2016,1,29,9,HTS-746004-0006,746004,White T-Shirt M,20.0,3
2016-07-17T00:00:00.000Z,2016,7,17,8,HTS-319465-0003,319465,White T-Shirt F,18.0,5
2016-08-28T00:00:00.000Z,2016,8,28,11,HTS-380430-0003,380430,White T-Shirt M,20.0,1
2016-10-25T00:00:00.000Z,2016,10,25,15,HTS-x80a83-0002,x80a83,Black T-Shirt F,17.5,3
2016-11-15T00:00:00.000Z,2016,11,15,11,HTS-o1shz7-0001,o1shz7,Tennis Shirt,24.0,1
2016-11-22T00:00:00.000Z,2016,11,22,7,HTS-628347-0004,628347,Black T-Shirt M,19.0,2
2016-06-18T00:00:00.000Z,2016,6,18,11,HTS-112293-0002,112293,White T-Shirt F,18.0,14
2016-03-24T00:00:00.000Z,2016,3,24,3,HTS-195916-0004,195916,White T-Shirt M,20.0,5
2016-11-20T00:00:00.000Z,2016,11,20,5,HTS-296958-0004,296958,Tennis Shirt,24.0,4
2016-10-17T00:00:00.000Z,2016,10,17,9,HTS-512037-0005,512037,White T-Shirt M,20.0,9
2016-05-09T00:00:00.000Z,2016,5,9,7,HTS-w84x00-0001,w84x00,Black T-Shirt F,17.5,1
2016-10-10T00:00:00.000Z,2016,10,10,10,HTS-581423-0004,581423,White T-Shirt F,18.0,2
2016-05-20T00:00:00.000Z,2016,5,20,12,HTS-693567-0004,693567,Black T-Shirt F,17.5,2
2016-03-17T00:00:00.000Z,2016,3,17,13,HTS-524404-0001,524404,Hoodie,23.0,2
2016-08-16T00:00:00.000Z,2016,8,16,10,HTS-aukuv8-0002,aukuv8,White T-Shirt M,20.0,5
2016-12-05T00:00:00.000Z,2016,12,5,8,HTS-4bkplx-0002,4bkplx,White T-Shirt M,20.0,1
2016-02-18T00:00:00.000Z,2016,2,18,10,HTS-906219-0005,906219,Hoodie,23.0,1
2016-01-07T00:00:00.000Z,2016,1,7,11,HTS-648327-0001,648327,Black T-Shirt M,19.0,1
2016-03-11T00:00:00.000Z,2016,3,11,13,HTS-j4mu4t-0001,j4mu4t,Black T-Shirt M,19.0,14
2016-08-30T00:00:00.000Z,2016,8,30,11,HTS-6x07f0-0002,6x07f0,White T-Shirt M,20.0,1
2016-10-10T00:00:00.000Z,2016,10,10,9,HTS-tgtzgw-0002,tgtzgw,White T-Shirt M,20.0,3
2016-02-07T00:00:00.000Z,2016,2,7,10,HTS-844249-0003,844249,Hoodie,23.0,1
2016-08-12T00:00:00.000Z,2016,8,12,13,HTS-fhdes0-0001,fhdes0,White T-Shirt M,20.0,1
2016-11-07T00:00:00.000Z,2016,11,7,6,HTS-313523-0004,313523,Hoodie,23.0,3
2016-11-14T00:00:00.000Z,2016,11,14,6,HTS-833827-0001,833827,Black T-Shirt M,19.0,1
2016-12-09T00:00:00.000Z,2016,12,9,7,HTS-d9yo6g-0002,d9yo6g,Hoodie,23.0,2
2016-06-24T00:00:00.000Z,2016,6,24,8,HTS-366872-0007,366872,Tennis Shirt,24.0,3
2016-03-19T00:00:00.000Z,2016,3,19,8,HTS-162743-0002,162743,Tennis Shirt,24.0,3
2016-01-06T00:00:00.000Z,2016,1,6,12,HTS-9pklbo-0001,9pklbo,Black T-Shirt F,17.5,1
2016-04-16T00:00:00.000Z,2016,4,16,11,HTS-rtas6w-0004,rtas6w,Hoodie,23.0,2
2016-05-13T00:00:00.000Z,2016,5,13,11,HTS-858167-0003,858167,White T-Shirt F,18.0,1
2016-08-14T00:00:00.000Z,2016,8,14,7,HTS-115075-0006,115075,White T-Shirt M,20.0,2
2016-10-17T00:00:00.000Z,2016,10,17,15,HTS-bb4q8k-0001,bb4q8k,Black T-Shirt M,19.0,1
2016-09-01T00:00:00.000Z,2016,9,1,9,HTS-386266-0003,386266,White T-Shirt F,18.0,1
2016-02-24T00:00:00.000Z,2016,2,24,7,HTS-3fhq40-0002,3fhq40,Black T-Shirt M,19.0,4
2016-11-30T00:00:00.000Z,2016,11,30,11,HTS-8h9twe-0003,8h9twe,White T-Shirt M,20.0,3
2016-05-09T00:00:00.000Z,2016,5,9,4,HTS-307474-0006,307474,Hoodie,23.0,2
2016-03-12T00:00:00.000Z,2016,3,12,8,HTS-5xqaij-0001,5xqaij,Hoodie,23.0,2
2016-04-20T00:00:00.000Z,2016,4,20,7,HTS-805571-0001,805571,Hoodie,23.0,1
2016-11-18T00:00:00.000Z,2016,11,18,4,HTS-590348-0004,590348,Black T-Shirt F,17.5,5
2016-01-21T00:00:00.000Z,2016,1,21,8,HTS-101390-0006,101390,White T-Shirt M,20.0,2
2016-07-02T00:00:00.000Z,2016,7,2,13,HTS-5lrje0-0001,5lrje0,Black T-Shirt M,19.0,3
2016-06-14T00:00:00.000Z,2016,6,14,11,HTS-jutflu-0003,jutflu,Hoodie,23.0,17
2016-06-08T00:00:00.000Z,2016,6,8,16,HTS-787778-0002,787778,Hoodie,23.0,5
2016-07-14T00:00:00.000Z,2016,7,14,13,HTS-us4tg0-0002,us4tg0,White T-Shirt M,20.0,1
2016-08-19T00:00:00.000Z,2016,8,19,17,HTS-244412-0002,244412,Black T-Shirt F,17.5,3
2016-11-09T00:00:00.000Z,2016,11,9,12,HTS-547279-0004,547279,White T-Shirt M,20.0,1
2016-09-19T00:00:00.000Z,2016,9,19,12,HTS-948407-0004,948407,White T-Shirt M,20.0,2
2016-02-06T00:00:00.000Z,2016,2,6,13,HTS-829620-0002,829620,Hoodie,23.0,2
2016-01-16T00:00:00.000Z,2016,1,16,11,HTS-081562-0002,081562,White T-Shirt M,20.0,3
2016-10-17T00:00:00.000Z,2016,10,17,8,HTS-393087-0001,393087,White T-Shirt M,20.0,1
2016-01-10T00:00:00.000Z,2016,1,10,10,HTS-llxhi5-0002,llxhi5,Hoodie,23.0,1
2016-09-02T00:00:00.000Z,2016,9,2,11,HTS-ogz7mj-0002,ogz7mj,Hoodie,23.0,1
2016-12-11T00:00:00.000Z,2016,12,11,8,HTS-517918-0004,517918,Black T-Shirt F,17.5,1
2016-12-17T00:00:00.000Z,2016,12,17,14,HTS-tgtj4t-0002,tgtj4t,Hoodie,23.0,3
2016-11-24T00:00:00.000Z,2016,11,24,9,HTS-670974-0004,670974,White T-Shirt F,18.0,1
2016-09-16T00:00:00.000Z,2016,9,16,16,HTS-1igjq7-0002,1igjq7,Black T-Shirt F,17.5,5
2016-11-29T00:00:00.000Z,2016,11,29,9,HTS-246177-0004,246177,Black T-Shirt M,19.0,3
2016-05-30T00:00:00.000Z,2016,5,30,11,HTS-360923-0001,360923,Black T-Shirt F,17.5,1
2016-01-31T00:00:00.000Z,2016,1,31,10,HTS-6ic7ni-0001,6ic7ni,White T-Shirt F,18.0,1
2016-01-14T00:00:00.000Z,2016,1,14,11,HTS-652732-0002,652732,Black T-Shirt M,19.0,4
2016-10-20T00:00:00.000Z,2016,10,20,12,HTS-unxag4-0002,unxag4,White T-Shirt M,20.0,3
2016-08-28T00:00:00.000Z,2016,8,28,20,HTS-gshcb6-0002,gshcb6,Hoodie,23.0,3
2016-01-05T00:00:00.000Z,2016,1,5,8,HTS-486875-0001,486875,White T-Shirt F,18.0,1
2016-05-12T00:00:00.000Z,2016,5,12,10,HTS-7da22v-0001,7da22v,Hoodie,23.0,1
2016-06-09T00:00:00.000Z,2016,6,9,4,HTS-758034-0005,758034,Black T-Shirt M,19.0,1
2016-02-28T00:00:00.000Z,2016,2,28,3,HTS-838986-0004,838986,White T-Shirt M,20.0,3
2016-07-05T00:00:00.000Z,2016,7,5,10,HTS-413140-0003,413140,White T-Shirt F,18.0,2
2016-05-03T00:00:00.000Z,2016,5,3,10,HTS-z541v5-0002,z541v5,White T-Shirt M,20.0,1
2016-11-30T00:00:00.000Z,2016,11,30,10,HTS-mvhp3h-0002,mvhp3h,Black T-Shirt F,17.5,1
2016-09-08T00:00:00.000Z,2016,9,8,3,HTS-346533-0005,346533,White T-Shirt M,20.0,5
2016-09-29T00:00:00.000Z,2016,9,29,12,HTS-b0oahz-0002,b0oahz,Tennis Shirt,24.0,4
2016-12-28T00:00:00.000Z,2016,12,28,21,HTS-amq2ip-0001,amq2ip,Black T-Shirt F,17.5,2
2016-10-27T00:00:00.000Z,2016,10,27,13,HTS-6t7b2h-0002,6t7b2h,White T-Shirt F,18.0,2
2016-01-01T00:00:00.000Z,2016,1,1,11,HTS-737936-0002,737936,Black T-Shirt M,19.0,1
2016-07-06T00:00:00.000Z,2016,7,6,11,HTS-z08h6d-0001,z08h6d,Hoodie,23.0,1
2016-05-12T00:00:00.000Z,2016,5,12,7,HTS-050650-0003,050650,White T-Shirt M,20.0,1
