order_date,order_date_year,order_date_month,order_date_day,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2015-08-05T00:00:00.000Z,2015,8,5,10,HTS-992174-0003,992174,Hoodie,23.0,2
2015-11-18T00:00:00.000Z,2015,11,18,16,HTS-du7x8k-0001,du7x8k,Hoodie,23.0,4
2015-01-27T00:00:00.000Z,2015,1,27,6,HTS-832582-0002,832582,Hoodie,23.0,2
2015-11-26T00:00:00.000Z,2015,11,26,15,HTS-801021-0001,801021,White T-Shirt M,20.0,1
2015-11-23T00:00:00.000Z,2015,11,23,7,HTS-455658-0001,455658,Hoodie,23.0,1
2015-11-09T00:00:00.000Z,2015,11,9,5,HTS-125346-0003,125346,Tennis Shirt,24.0,1
2015-10-15T00:00:00.000Z,2015,10,15,13,HTS-843850-0002,843850,White T-Shirt F,18.0,1
2015-10-07T00:00:00.000Z,2015,10,7,7,HTS-1homnh-0001,1homnh,Black T-Shirt M,19.0,1
2015-11-24T00:00:00.000Z,2015,11,24,12,HTS-217165-0002,217165,White T-Shirt M,20.0,1
2015-10-25T00:00:00.000Z,2015,10,25,9,HTS-898657-0002,898657,White T-Shirt M,20.0,1
2015-09-07T00:00:00.000Z,2015,9,7,7,HTS-uxavpz-0001,uxavpz,Black T-Shirt F,17.5,1
2015-03-23T00:00:00.000Z,2015,3,23,14,HTS-507945-0002,507945,Black T-Shirt F,17.5,2
2015-05-20T00:00:00.000Z,2015,5,20,8,HTS-799294-0003,799294,Black T-Shirt F,17.5,4
2015-01-17T00:00:00.000Z,2015,1,17,11,HTS-463376-0001,463376,White T-Shirt M,20.0,1
2015-11-19T00:00:00.000Z,2015,11,19,7,HTS-200357-0002,200357,Tennis Shirt,24.0,1
2015-06-28T00:00:00.000Z,2015,6,28,17,HTS-lflaf1-0001,lflaf1,White T-Shirt M,20.0,1
2015-08-26T00:00:00.000Z,2015,8,26,17,HTS-2powyy-0001,2powyy,White T-Shirt M,20.0,2
2015-06-19T00:00:00.000Z,2015,6,19,17,HTS-512838-0001,512838,Black T-Shirt F,17.5,1
2015-07-14T00:00:00.000Z,2015,7,14,8,HTS-5r8tqx-0001,5r8tqx,Black T-Shirt F,17.5,3
2015-02-27T00:00:00.000Z,2015,2,27,15,HTS-390020-0002,390020,Black T-Shirt M,19.0,3
2015-01-24T00:00:00.000Z,2015,1,24,15,HTS-591943-0002,591943,Black T-Shirt F,17.5,1
2015-05-11T00:00:00.000Z,2015,5,11,13,HTS-914302-0003,914302,Tennis Shirt,24.0,6
2015-05-01T00:00:00.000Z,2015,5,1,9,HTS-377587-0003,377587,Black T-Shirt M,19.0,1
2015-12-25T00:00:00.000Z,2015,12,25,18,HTS-385966-0004,385966,White T-Shirt F,18.0,2
2015-06-18T00:00:00.000Z,2015,6,18,16,HTS-628483-0002,628483,Tennis Shirt,24.0,2
2015-10-01T00:00:00.000Z,2015,10,1,13,HTS-lf592o-0001,lf592o,Black T-Shirt F,17.5,7
2015-03-29T00:00:00.000Z,2015,3,29,10,HTS-970013-0001,970013,Tennis Shirt,24.0,1
2015-04-20T00:00:00.000Z,2015,4,20,9,HTS-265677-0004,265677,White T-Shirt M,20.0,2
2015-07-09T00:00:00.000Z,2015,7,9,16,HTS-286456-0002,286456,Hoodie,23.0,1
2015-08-30T00:00:00.000Z,2015,8,30,10,HTS-936944-0003,936944,Tennis Shirt,24.0,2
2015-05-21T00:00:00.000Z,2015,5,21,5,HTS-148216-0002,148216,Black T-Shirt M,19.0,4
2015-11-07T00:00:00.000Z,2015,11,7,15,HTS-c2jqab-0001,c2jqab,Hoodie,23.0,1
2015-10-23T00:00:00.000Z,2015,10,23,7,HTS-v8r45o-0001,v8r45o,Hoodie,23.0,2
2015-07-09T00:00:00.000Z,2015,7,9,16,HTS-956851-0003,956851,Black T-Shirt M,19.0,1
2015-12-06T00:00:00.000Z,2015,12,6,8,HTS-yyhf1l-0001,yyhf1l,Hoodie,23.0,1
2015-12-29T00:00:00.000Z,2015,12,29,15,HTS-be59ue-0001,be59ue,Black T-Shirt M,19.0,1
2015-03-07T00:00:00.000Z,2015,3,7,13,HTS-719948-0003,719948,White T-Shirt M,20.0,1
2015-10-26T00:00:00.000Z,2015,10,26,9,HTS-732543-0001,732543,Hoodie,23.0,1
2015-12-27T00:00:00.000Z,2015,12,27,10,HTS-oy8zuj-0002,oy8zuj,Black T-Shirt F,17.5,2
2015-09-06T00:00:00.000Z,2015,9,6,10,HTS-119036-0002,119036,Tennis Shirt,24.0,2
2015-01-09T00:00:00.000Z,2015,1,9,12,HTS-463155-0002,463155,White T-Shirt F,18.0,1
2015-11-09T00:00:00.000Z,2015,11,9,11,HTS-jvypcr-0001,jvypcr,Black T-Shirt F,17.5,1
2015-10-03T00:00:00.000Z,2015,10,3,9,HTS-759564-0005,759564,White T-Shirt M,20.0,1
2015-04-08T00:00:00.000Z,2015,4,8,11,HTS-872411-0002,872411,Tennis Shirt,24.0,1
2015-05-03T00:00:00.000Z,2015,5,3,8,HTS-485089-0002,485089,White T-Shirt F,18.0,1
2015-06-18T00:00:00.000Z,2015,6,18,12,HTS-762331-0001,762331,White T-Shirt M,20.0,1
2015-04-03T00:00:00.000Z,2015,4,3,11,HTS-470328-0002,470328,Black T-Shirt M,19.0,17
2015-08-18T00:00:00.000Z,2015,8,18,8,HTS-406116-0004,406116,White T-Shirt F,18.0,3
2015-05-07T00:00:00.000Z,2015,5,7,9,HTS-603897-0004,603897,White T-Shirt M,20.0,1
2015-06-08T00:00:00.000Z,2015,6,8,14,HTS-qh6862-0001,qh6862,White T-Shirt F,18.0,1
2015-03-18T00:00:00.000Z,2015,3,18,11,HTS-317743-0004,317743,Hoodie,23.0,6
2015-10-28T00:00:00.000Z,2015,10,28,7,HTS-xtpgtj-0001,xtpgtj,White T-Shirt M,20.0,3
2015-06-24T00:00:00.000Z,2015,6,24,9,HTS-788033-0001,788033,White T-Shirt M,20.0,1
2015-03-08T00:00:00.000Z,2015,3,8,10,HTS-678171-0003,678171,White T-Shirt F,18.0,5
2015-08-29T00:00:00.000Z,2015,8,29,14,HTS-p7nl0e-0001,p7nl0e,White T-Shirt M,20.0,1
2015-05-09T00:00:00.000Z,2015,5,9,13,HTS-061311-0002,061311,Black T-Shirt F,17.5,7
2015-11-29T00:00:00.000Z,2015,11,29,13,HTS-ph9vru-0001,ph9vru,Black T-Shirt M,19.0,1
2015-06-08T00:00:00.000Z,2015,6,8,11,HTS-049348-0003,049348,White T-Shirt F,18.0,1
2015-07-21T00:00:00.000Z,2015,7,21,16,HTS-1b0lnt-0001,1b0lnt,White T-Shirt M,20.0,2
2015-11-23T00:00:00.000Z,2015,11,23,6,HTS-996602-0004,996602,Black T-Shirt M,19.0,2
2015-03-27T00:00:00.000Z,2015,3,27,13,HTS-907041-0001,907041,Tennis Shirt,24.0,1
2015-07-17T00:00:00.000Z,2015,7,17,10,HTS-ws13bp-0001,ws13bp,White T-Shirt F,18.0,1
2015-09-02T00:00:00.000Z,2015,9,2,11,HTS-590680-0002,590680,White T-Shirt F,18.0,3
2015-12-19T00:00:00.000Z,2015,12,19,14,HTS-0lkdil-0001,0lkdil,White T-Shirt M,20.0,2
2015-06-30T00:00:00.000Z,2015,6,30,6,HTS-2y07r3-0001,2y07r3,Hoodie,23.0,1
2015-03-05T00:00:00.000Z,2015,3,5,14,HTS-732802-0002,732802,White T-Shirt M,20.0,5
2015-10-04T00:00:00.000Z,2015,10,4,12,HTS-597578-0001,597578,Black T-Shirt M,19.0,1
2015-10-14T00:00:00.000Z,2015,10,14,13,HTS-et3l2h-0001,et3l2h,Hoodie,23.0,2
2015-07-24T00:00:00.000Z,2015,7,24,10,HTS-0pgrbi-0001,0pgrbi,White T-Shirt M,20.0,1
2015-03-10T00:00:00.000Z,2015,3,10,10,HTS-935294-0001,935294,Black T-Shirt M,19.0,1
2015-08-29T00:00:00.000Z,2015,8,29,13,HTS-159650-0001,159650,Black T-Shirt M,19.0,1
2015-07-02T00:00:00.000Z,2015,7,2,19,HTS-87ji2d-0001,87ji2d,Tennis Shirt,24.0,1
2015-06-03T00:00:00.000Z,2015,6,3,5,HTS-798156-0002,798156,White T-Shirt F,18.0,3
2015-12-26T00:00:00.000Z,2015,12,26,15,HTS-kuqsq1-0001,kuqsq1,White T-Shirt F,18.0,1
2015-07-19T00:00:00.000Z,2015,7,19,14,HTS-075826-0002,075826,White T-Shirt M,20.0,1
2015-04-27T00:00:00.000Z,2015,4,27,19,HTS-301810-0002,301810,White T-Shirt M,20.0,1
2015-05-03T00:00:00.000Z,2015,5,3,12,HTS-601868-0004,601868,Hoodie,23.0,6
2015-09-08T00:00:00.000Z,2015,9,8,11,HTS-053060-0002,053060,White T-Shirt M,20.0,1
2015-09-04T00:00:00.000Z,2015,9,4,17,HTS-697904-0001,697904,White T-Shirt M,20.0,1
2015-04-04T00:00:00.000Z,2015,4,4,7,HTS-521731-0002,521731,Black T-Shirt M,19.0,2
2015-06-14T00:00:00.000Z,2015,6,14,13,HTS-092715-0001,092715,Black T-Shirt F,17.5,1
2015-07-09T00:00:00.000Z,2015,7,9,15,HTS-442064-0002,442064,Hoodie,23.0,2
2015-07-19T00:00:00.000Z,2015,7,19,13,HTS-173007-0002,173007,Hoodie,23.0,2
2015-09-18T00:00:00.000Z,2015,9,18,9,HTS-446593-0001,446593,Tennis Shirt,24.0,1
2015-07-11T00:00:00.000Z,2015,7,11,12,HTS-867868-0001,867868,Tennis Shirt,24.0,1
2015-12-20T00:00:00.000Z,2015,12,20,12,HTS-671947-0002,671947,Black T-Shirt F,17.5,3
2015-03-13T00:00:00.000Z,2015,3,13,7,HTS-469269-0002,469269,Black T-Shirt M,19.0,4
2015-07-04T00:00:00.000Z,2015,7,4,15,HTS-103700-0002,103700,Black T-Shirt F,17.5,1
2015-10-20T00:00:00.000Z,2015,10,20,13,HTS-697637-0002,697637,Black T-Shirt F,17.5,4
2015-11-18T00:00:00.000Z,2015,11,18,12,HTS-865156-0002,865156,White T-Shirt M,20.0,2
2015-09-30T00:00:00.000Z,2015,9,30,10,HTS-290417-0001,290417,Black T-Shirt F,17.5,1
2015-12-21T00:00:00.000Z,2015,12,21,5,HTS-766952-0004,766952,White T-Shirt F,18.0,4
2015-11-16T00:00:00.000Z,2015,11,16,10,HTS-vqcn42-0001,vqcn42,Hoodie,23.0,1
2015-08-03T00:00:00.000Z,2015,8,3,15,HTS-tsgo24-0001,tsgo24,Tennis Shirt,24.0,1
2015-01-26T00:00:00.000Z,2015,1,26,11,HTS-401070-0002,401070,White T-Shirt F,18.0,2
2015-01-09T00:00:00.000Z,2015,1,9,10,HTS-110892-0001,110892,Hoodie,23.0,13
2015-09-09T00:00:00.000Z,2015,9,9,18,HTS-2osl9i-0001,2osl9i,Black T-Shirt M,19.0,2
2015-12-24T00:00:00.000Z,2015,12,24,6,HTS-wst4iq-0001,wst4iq,Hoodie,23.0,1
2015-04-04T00:00:00.000Z,2015,4,4,13,HTS-015745-0002,015745,Hoodie,23.0,5
2015-11-22T00:00:00.000Z,2015,11,22,10,HTS-462640-0002,462640,White T-Shirt M,20.0,3
2015-06-08T00:00:00.000Z,2015,6,8,11,HTS-414126-0004,414126,Hoodie,23.0,3
2015-11-17T00:00:00.000Z,2015,11,17,8,HTS-915912-0004,915912,White T-Shirt M,20.0,2
2015-10-27T00:00:00.000Z,2015,10,27,7,HTS-548687-0003,548687,Hoodie,23.0,2
2015-04-20T00:00:00.000Z,2015,4,20,13,HTS-839214-0001,839214,White T-Shirt F,18.0,1
2015-01-05T00:00:00.000Z,2015,1,5,15,HTS-491676-0001,491676,Tennis Shirt,24.0,1
2015-05-12T00:00:00.000Z,2015,5,12,15,HTS-879905-0001,879905,White T-Shirt F,18.0,1
2015-02-07T00:00:00.000Z,2015,2,7,21,HTS-089402-0002,089402,White T-Shirt M,20.0,3
2015-09-23T00:00:00.000Z,2015,9,23,8,HTS-clqngq-0001,clqngq,Tennis Shirt,24.0,1
2015-09-25T00:00:00.000Z,2015,9,25,17,HTS-1707t4-0001,1707t4,Black T-Shirt M,19.0,3
2015-01-07T00:00:00.000Z,2015,1,7,15,HTS-426512-0002,426512,White T-Shirt F,18.0,1
2015-11-29T00:00:00.000Z,2015,11,29,10,HTS-m2kwxv-0001,m2kwxv,White T-Shirt M,20.0,2
2015-08-12T00:00:00.000Z,2015,8,12,11,HTS-925489-0001,925489,Black T-Shirt M,19.0,3
2015-04-19T00:00:00.000Z,2015,4,19,12,HTS-919932-0002,919932,White T-Shirt M,20.0,1
2015-02-17T00:00:00.000Z,2015,2,17,11,HTS-124562-0003,124562,Black T-Shirt F,17.5,3
2015-08-21T00:00:00.000Z,2015,8,21,10,HTS-801694-0002,801694,Black T-Shirt M,19.0,3
2015-08-10T00:00:00.000Z,2015,8,10,12,HTS-594505-0001,594505,White T-Shirt M,20.0,2
2015-09-11T00:00:00.000Z,2015,9,11,9,HTS-155114-0003,155114,White T-Shirt F,18.0,2
2015-07-16T00:00:00.000Z,2015,7,16,7,HTS-312886-0004,312886,Black T-Shirt M,19.0,1
2015-12-18T00:00:00.000Z,2015,12,18,10,HTS-171892-0001,171892,Black T-Shirt F,17.5,1
2015-05-05T00:00:00.000Z,2015,5,5,11,HTS-273158-0003,273158,White T-Shirt M,20.0,1
2015-10-20T00:00:00.000Z,2015,10,20,11,HTS-554203-0004,554203,Black T-Shirt F,17.5,2
2015-10-10T00:00:00.000Z,2015,10,10,12,HTS-748366-0002,748366,White T-Shirt M,20.0,1
2015-11-07T00:00:00.000Z,2015,11,7,11,HTS-hzh8yf-0001,hzh8yf,Black T-Shirt F,17.5,3
2015-08-06T00:00:00.000Z,2015,8,6,13,HTS-656327-0001,656327,White T-Shirt M,20.0,1
2015-09-24T00:00:00.000Z,2015,9,24,8,HTS-976279-0002,976279,White T-Shirt M,20.0,3
2015-09-22T00:00:00.000Z,2015,9,22,12,HTS-1f088i-0001,1f088i,White T-Shirt M,20.0,1
2015-06-14T00:00:00.000Z,2015,6,14,7,HTS-361486-0003,361486,Black T-Shirt F,17.5,4
2015-07-28T00:00:00.000Z,2015,7,28,11,HTS-479670-0005,479670,Black T-Shirt F,17.5,3
2015-09-09T00:00:00.000Z,2015,9,9,4,HTS-670684-0003,670684,White T-Shirt F,18.0,1
2015-07-01T00:00:00.000Z,2015,7,1,15,HTS-753492-0002,753492,White T-Shirt F,18.0,4
2015-05-16T00:00:00.000Z,2015,5,16,15,HTS-637104-0002,637104,Hoodie,23.0,2
2015-02-11T00:00:00.000Z,2015,2,11,18,HTS-159549-0001,159549,White T-Shirt M,20.0,1
2015-11-18T00:00:00.000Z,2015,11,18,11,HTS-332132-0003,332132,White T-Shirt F,18.0,6
2015-12-22T00:00:00.000Z,2015,12,22,8,HTS-504073-0003,504073,Hoodie,23.0,4
2015-12-10T00:00:00.000Z,2015,12,10,11,HTS-byn6mv-0001,byn6mv,White T-Shirt M,20.0,1
2015-06-11T00:00:00.000Z,2015,6,11,15,HTS-459652-0004,459652,Black T-Shirt M,19.0,3
2015-05-19T00:00:00.000Z,2015,5,19,9,HTS-839745-0002,839745,Tennis Shirt,24.0,1
2015-03-30T00:00:00.000Z,2015,3,30,19,HTS-691887-0001,691887,Hoodie,23.0,1
2015-11-07T00:00:00.000Z,2015,11,7,5,HTS-644113-0004,644113,White T-Shirt F,18.0,3
2015-06-14T00:00:00.000Z,2015,6,14,11,HTS-382959-0001,382959,Hoodie,23.0,2
2015-11-25T00:00:00.000Z,2015,11,25,13,HTS-814958-0001,814958,Hoodie,23.0,1
2015-11-19T00:00:00.000Z,2015,11,19,7,HTS-xjcd70-0001,xjcd70,White T-Shirt M,20.0,16
2015-11-30T00:00:00.000Z,2015,11,30,14,HTS-247365-0002,247365,Black T-Shirt F,17.5,2
2015-02-24T00:00:00.000Z,2015,2,24,14,HTS-400183-0001,400183,Hoodie,23.0,1
2015-12-27T00:00:00.000Z,2015,12,27,8,HTS-x3prgp-0002,x3prgp,White T-Shirt M,20.0,2
2015-09-04T00:00:00.000Z,2015,9,4,10,HTS-566318-0002,566318,Black T-Shirt M,19.0,1
2015-11-30T00:00:00.000Z,2015,11,30,14,HTS-012726-0002,012726,White T-Shirt M,20.0,14
2015-09-09T00:00:00.000Z,2015,9,9,14,HTS-0ko38d-0001,0ko38d,White T-Shirt M,20.0,1
2015-03-04T00:00:00.000Z,2015,3,4,8,HTS-378981-0002,378981,Hoodie,23.0,3
2015-08-08T00:00:00.000Z,2015,8,8,9,HTS-l3jw2e-0001,l3jw2e,White T-Shirt M,20.0,2
2015-04-14T00:00:00.000Z,2015,4,14,4,HTS-327857-0003,327857,Hoodie,23.0,1
2015-08-01T00:00:00.000Z,2015,8,1,15,HTS-855597-0002,855597,Hoodie,23.0,4
2015-11-18T00:00:00.000Z,2015,11,18,11,HTS-344964-0004,344964,Black T-Shirt M,19.0,2
2015-10-06T00:00:00.000Z,2015,10,6,10,HTS-i1jz6q-0001,i1jz6q,Black T-Shirt M,19.0,1
2015-10-26T00:00:00.000Z,2015,10,26,16,HTS-999405-0001,999405,Tennis Shirt,24.0,1
2015-10-25T00:00:00.000Z,2015,10,25,13,HTS-341513-0001,341513,White T-Shirt M,20.0,1
2015-08-20T00:00:00.000Z,2015,8,20,6,HTS-421098-0004,421098,White T-Shirt M,20.0,3
2015-07-27T00:00:00.000Z,2015,7,27,12,HTS-147806-0002,147806,Black T-Shirt F,17.5,1
2015-04-05T00:00:00.000Z,2015,4,5,11,HTS-471049-0001,471049,Hoodie,23.0,1
2015-07-24T00:00:00.000Z,2015,7,24,15,HTS-xb486l-0001,xb486l,Black T-Shirt M,19.0,5
2015-09-07T00:00:00.000Z,2015,9,7,12,HTS-064714-0002,064714,White T-Shirt M,20.0,1
2015-09-14T00:00:00.000Z,2015,9,14,13,HTS-043492-0002,043492,Black T-Shirt F,17.5,2
2015-06-07T00:00:00.000Z,2015,6,7,18,HTS-812419-0002,812419,Hoodie,23.0,1
2015-12-26T00:00:00.000Z,2015,12,26,11,HTS-463199-0005,463199,White T-Shirt F,18.0,1
2015-01-05T00:00:00.000Z,2015,1,5,6,HTS-539489-0003,539489,White T-Shirt F,18.0,1
2015-11-03T00:00:00.000Z,2015,11,3,5,HTS-039772-0004,039772,Hoodie,23.0,1
2015-05-19T00:00:00.000Z,2015,5,19,14,HTS-564918-0002,564918,White T-Shirt M,20.0,3
2015-09-20T00:00:00.000Z,2015,9,20,7,HTS-929474-0005,929474,White T-Shirt M,20.0,3
2015-12-01T00:00:00.000Z,2015,12,1,17,HTS-095834-0003,095834,Black T-Shirt M,19.0,4
2015-12-15T00:00:00.000Z,2015,12,15,6,HTS-h7z848-0001,h7z848,Black T-Shirt F,17.5,15
2015-01-03T00:00:00.000Z,2015,1,3,19,HTS-555007-0002,555007,Black T-Shirt M,19.0,3
2015-09-30T00:00:00.000Z,2015,9,30,15,HTS-011451-0001,011451,Hoodie,23.0,3
2015-07-06T00:00:00.000Z,2015,7,6,7,HTS-513913-0006,513913,White T-Shirt F,18.0,4
2015-12-19T00:00:00.000Z,2015,12,19,10,HTS-613985-0002,613985,Hoodie,23.0,2
2015-12-26T00:00:00.000Z,2015,12,26,7,HTS-hyvrz3-0002,hyvrz3,White T-Shirt M,20.0,1
2015-05-01T00:00:00.000Z,2015,5,1,11,HTS-132539-0002,132539,Black T-Shirt M,19.0,2
2015-09-01T00:00:00.000Z,2015,9,1,8,HTS-418749-0001,418749,Black T-Shirt M,19.0,1
2015-11-20T00:00:00.000Z,2015,11,20,14,HTS-447687-0003,447687,Hoodie,23.0,3
2015-05-31T00:00:00.000Z,2015,5,31,15,HTS-338990-0003,338990,Hoodie,23.0,1
2015-10-05T00:00:00.000Z,2015,10,5,7,HTS-667800-0002,667800,Hoodie,23.0,1
2015-10-09T00:00:00.000Z,2015,10,9,11,HTS-9hr6gv-0001,9hr6gv,Hoodie,23.0,3
2015-12-07T00:00:00.000Z,2015,12,7,13,HTS-ogb076-0002,ogb076,Hoodie,23.0,4
2015-12-11T00:00:00.000Z,2015,12,11,9,HTS-411750-0002,411750,Hoodie,23.0,4
2015-08-20T00:00:00.000Z,2015,8,20,10,HTS-2fehzk-0001,2fehzk,Black T-Shirt F,17.5,1
2015-12-12T00:00:00.000Z,2015,12,12,6,HTS-703291-0005,703291,White T-Shirt M,20.0,3
2015-09-27T00:00:00.000Z,2015,9,27,8,HTS-7la7jx-0001,7la7jx,White T-Shirt M,20.0,1
2015-09-09T00:00:00.000Z,2015,9,9,12,HTS-179949-0003,179949,White T-Shirt F,18.0,1
2015-07-29T00:00:00.000Z,2015,7,29,12,HTS-509015-0002,509015,White T-Shirt F,18.0,1
2015-10-13T00:00:00.000Z,2015,10,13,4,HTS-769178-0005,769178,Black T-Shirt M,19.0,3
2015-02-24T00:00:00.000Z,2015,2,24,14,HTS-351542-0002,351542,Black T-Shirt M,19.0,1
2015-03-20T00:00:00.000Z,2015,3,20,11,HTS-647224-0004,647224,Hoodie,23.0,3
2015-11-28T00:00:00.000Z,2015,11,28,15,HTS-h3w1ma-0001,h3w1ma,Black T-Shirt F,17.5,1
2015-09-20T00:00:00.000Z,2015,9,20,12,HTS-353613-0002,353613,White T-Shirt F,18.0,3
2015-09-01T00:00:00.000Z,2015,9,1,6,HTS-119549-0004,119549,White T-Shirt M,20.0,2
2015-07-25T00:00:00.000Z,2015,7,25,12,HTS-620902-0002,620902,Tennis Shirt,24.0,17
2015-01-31T00:00:00.000Z,2015,1,31,9,HTS-850581-0001,850581,White T-Shirt M,20.0,1
2015-05-19T00:00:00.000Z,2015,5,19,8,HTS-737699-0003,737699,White T-Shirt F,18.0,1
2015-07-15T00:00:00.000Z,2015,7,15,8,HTS-538427-0003,538427,White T-Shirt M,20.0,4
2015-10-31T00:00:00.000Z,2015,10,31,8,HTS-956054-0002,956054,White T-Shirt M,20.0,1
2015-08-19T00:00:00.000Z,2015,8,19,15,HTS-fgscan-0001,fgscan,Black T-Shirt F,17.5,1
2015-05-23T00:00:00.000Z,2015,5,23,12,HTS-831499-0004,831499,White T-Shirt M,20.0,4
2015-07-04T00:00:00.000Z,2015,7,4,12,HTS-523856-0001,523856,Black T-Shirt M,19.0,1
2015-04-18T00:00:00.000Z,2015,4,18,15,HTS-728662-0001,728662,White T-Shirt M,20.0,2
2015-09-26T00:00:00.000Z,2015,9,26,14,HTS-z47gq1-0001,z47gq1,Hoodie,23.0,2
2015-11-04T00:00:00.000Z,2015,11,4,12,HTS-261378-0002,261378,White T-Shirt M,20.0,20
2015-03-12T00:00:00.000Z,2015,3,12,9,HTS-321640-0003,321640,Black T-Shirt F,17.5,1
2015-12-05T00:00:00.000Z,2015,12,5,12,HTS-x3eczj-0002,x3eczj,Black T-Shirt F,17.5,1
2015-02-06T00:00:00.000Z,2015,2,6,14,HTS-737889-0001,737889,Hoodie,23.0,1
2015-12-20T00:00:00.000Z,2015,12,20,11,HTS-p17fg5-0001,p17fg5,Black T-Shirt M,19.0,2
2015-10-19T00:00:00.000Z,2015,10,19,15,HTS-stslim-0001,stslim,White T-Shirt F,18.0,3
2015-03-06T00:00:00.000Z,2015,3,6,12,HTS-385819-0003,385819,White T-Shirt F,18.0,2
2015-07-09T00:00:00.000Z,2015,7,9,7,HTS-856910-0002,856910,Black T-Shirt F,17.5,2
2015-07-06T00:00:00.000Z,2015,7,6,16,HTS-660129-0003,660129,Black T-Shirt M,19.0,2
2015-09-29T00:00:00.000Z,2015,9,29,11,HTS-xlvg3w-0001,xlvg3w,White T-Shirt F,18.0,1
2015-11-08T00:00:00.000Z,2015,11,8,11,HTS-ewi97f-0001,ewi97f,White T-Shirt M,20.0,1
2015-09-05T00:00:00.000Z,2015,9,5,7,HTS-966466-0001,966466,White T-Shirt F,18.0,1
2015-12-04T00:00:00.000Z,2015,12,4,8,HTS-147399-0004,147399,Black T-Shirt M,19.0,2
2015-11-16T00:00:00.000Z,2015,11,16,10,HTS-yxyau6-0001,yxyau6,Tennis Shirt,24.0,3
2015-08-29T00:00:00.000Z,2015,8,29,10,HTS-145131-0003,145131,Black T-Shirt F,17.5,1
2015-12-19T00:00:00.000Z,2015,12,19,7,HTS-028066-0004,028066,White T-Shirt F,18.0,1
2015-11-28T00:00:00.000Z,2015,11,28,13,HTS-474521-0003,474521,Hoodie,23.0,5
2015-11-24T00:00:00.000Z,2015,11,24,9,HTS-723457-0003,723457,Black T-Shirt F,17.5,6
2015-01-09T00:00:00.000Z,2015,1,9,6,HTS-414292-0003,414292,Hoodie,23.0,2
2015-01-10T00:00:00.000Z,2015,1,10,6,HTS-923895-0001,923895,Black T-Shirt F,17.5,4
2015-09-09T00:00:00.000Z,2015,9,9,13,HTS-m91ta4-0001,m91ta4,Tennis Shirt,24.0,1
2015-07-07T00:00:00.000Z,2015,7,7,14,HTS-345462-0001,345462,Hoodie,23.0,1
2015-10-30T00:00:00.000Z,2015,10,30,12,HTS-isd92x-0001,isd92x,Hoodie,23.0,4
2015-01-22T00:00:00.000Z,2015,1,22,9,HTS-402426-0002,402426,Black T-Shirt M,19.0,3
2015-11-12T00:00:00.000Z,2015,11,12,10,HTS-816970-0002,816970,Tennis Shirt,24.0,1
2015-12-19T00:00:00.000Z,2015,12,19,10,HTS-405275-0002,405275,White T-Shirt F,18.0,1
2015-08-22T00:00:00.000Z,2015,8,22,12,HTS-bcc4ra-0001,bcc4ra,White T-Shirt F,18.0,4
2015-02-18T00:00:00.000Z,2015,2,18,11,HTS-760197-0001,760197,Hoodie,23.0,1
2015-09-19T00:00:00.000Z,2015,9,19,14,HTS-maa1zk-0001,maa1zk,White T-Shirt M,20.0,1
2015-06-01T00:00:00.000Z,2015,6,1,10,HTS-437538-0001,437538,White T-Shirt M,20.0,1
2015-08-18T00:00:00.000Z,2015,8,18,15,HTS-978069-0001,978069,White T-Shirt M,20.0,1
2015-06-28T00:00:00.000Z,2015,6,28,11,HTS-437623-0002,437623,Hoodie,23.0,2
2015-12-21T00:00:00.000Z,2015,12,21,14,HTS-411004-0002,411004,Hoodie,23.0,1
2015-06-08T00:00:00.000Z,2015,6,8,11,HTS-927065-0002,927065,Hoodie,23.0,1
2015-09-26T00:00:00.000Z,2015,9,26,20,HTS-286745-0004,286745,White T-Shirt F,18.0,1
2015-10-02T00:00:00.000Z,2015,10,2,17,HTS-519807-0001,519807,White T-Shirt M,20.0,1
2015-05-03T00:00:00.000Z,2015,5,3,9,HTS-615883-0002,615883,Black T-Shirt M,19.0,1
2015-06-04T00:00:00.000Z,2015,6,4,6,HTS-770929-0002,770929,Black T-Shirt M,19.0,1
2015-08-25T00:00:00.000Z,2015,8,25,6,HTS-153219-0003,153219,Black T-Shirt F,17.5,19
2015-10-06T00:00:00.000Z,2015,10,6,12,HTS-967223-0002,967223,Black T-Shirt M,19.0,4
2015-01-26T00:00:00.000Z,2015,1,26,8,HTS-503613-0001,503613,Black T-Shirt M,19.0,1
2015-03-19T00:00:00.000Z,2015,3,19,6,HTS-266858-0003,266858,Tennis Shirt,24.0,1
2015-07-21T00:00:00.000Z,2015,7,21,13,HTS-391214-0002,391214,Black T-Shirt F,17.5,1
2015-05-20T00:00:00.000Z,2015,5,20,10,HTS-518406-0002,518406,White T-Shirt M,20.0,16
2015-09-05T00:00:00.000Z,2015,9,5,18,HTS-c2s123-0001,c2s123,Hoodie,23.0,2
2015-10-30T00:00:00.000Z,2015,10,30,9,HTS-093929-0001,093929,White T-Shirt M,20.0,1
2015-06-18T00:00:00.000Z,2015,6,18,7,HTS-368695-0006,368695,White T-Shirt M,20.0,2
2015-08-16T00:00:00.000Z,2015,8,16,10,HTS-229413-0003,229413,White T-Shirt F,18.0,1
